sample_id,dataset_name,stage,router_layer_index,router_module_name,expert_id,assigned_tokens,total_tokens,load_fraction,expert_capacity,overflow_tokens
35,mbpp,decoder,7,decoder.block.7.layer.2.mlp.router,3,15,64,0.234375,64,0
35,mbpp,decoder,7,decoder.block.7.layer.2.mlp.router,4,1,64,0.015625,64,0
35,mbpp,decoder,7,decoder.block.7.layer.2.mlp.router,5,5,64,0.078125,64,0
35,mbpp,decoder,7,decoder.block.7.layer.2.mlp.router,6,7,64,0.109375,64,0
35,mbpp,decoder,7,decoder.block.7.layer.2.mlp.router,7,16,64,0.25,64,0
35,mbpp,decoder,9,decoder.block.9.layer.2.mlp.router,0,11,64,0.171875,64,0
35,mbpp,decoder,9,decoder.block.9.layer.2.mlp.router,1,16,64,0.25,64,0
35,mbpp,decoder,9,decoder.block.9.layer.2.mlp.router,2,9,64,0.140625,64,0
35,mbpp,decoder,9,decoder.block.9.layer.2.mlp.router,3,11,64,0.171875,64,0
35,mbpp,decoder,9,decoder.block.9.layer.2.mlp.router,4,9,64,0.140625,64,0
35,mbpp,decoder,9,decoder.block.9.layer.2.mlp.router,5,2,64,0.03125,64,0
35,mbpp,decoder,9,decoder.block.9.layer.2.mlp.router,6,3,64,0.046875,64,0
35,mbpp,decoder,9,decoder.block.9.layer.2.mlp.router,7,3,64,0.046875,64,0
35,mbpp,encoder,1,encoder.block.1.layer.1.mlp.router,0,9,64,0.140625,64,0
35,mbpp,encoder,1,encoder.block.1.layer.1.mlp.router,1,11,64,0.171875,64,0
35,mbpp,encoder,1,encoder.block.1.layer.1.mlp.router,2,12,64,0.1875,64,0
35,mbpp,encoder,1,encoder.block.1.layer.1.mlp.router,3,3,64,0.046875,64,0
35,mbpp,encoder,1,encoder.block.1.layer.1.mlp.router,4,8,64,0.125,64,0
35,mbpp,encoder,1,encoder.block.1.layer.1.mlp.router,5,8,64,0.125,64,0
35,mbpp,encoder,1,encoder.block.1.layer.1.mlp.router,6,8,64,0.125,64,0
35,mbpp,encoder,1,encoder.block.1.layer.1.mlp.router,7,5,64,0.078125,64,0
35,mbpp,encoder,11,encoder.block.11.layer.1.mlp.router,0,1,64,0.015625,64,0
35,mbpp,encoder,11,encoder.block.11.layer.1.mlp.router,1,5,64,0.078125,64,0
35,mbpp,encoder,11,encoder.block.11.layer.1.mlp.router,2,5,64,0.078125,64,0
35,mbpp,encoder,11,encoder.block.11.layer.1.mlp.router,3,4,64,0.0625,64,0
35,mbpp,encoder,11,encoder.block.11.layer.1.mlp.router,4,26,64,0.40625,64,0
35,mbpp,encoder,11,encoder.block.11.layer.1.mlp.router,5,1,64,0.015625,64,0
35,mbpp,encoder,11,encoder.block.11.layer.1.mlp.router,6,1,64,0.015625,64,0
35,mbpp,encoder,11,encoder.block.11.layer.1.mlp.router,7,21,64,0.328125,64,0
35,mbpp,encoder,3,encoder.block.3.layer.1.mlp.router,0,13,64,0.203125,64,0
35,mbpp,encoder,3,encoder.block.3.layer.1.mlp.router,1,7,64,0.109375,64,0
35,mbpp,encoder,3,encoder.block.3.layer.1.mlp.router,2,7,64,0.109375,64,0
35,mbpp,encoder,3,encoder.block.3.layer.1.mlp.router,3,4,64,0.0625,64,0
35,mbpp,encoder,3,encoder.block.3.layer.1.mlp.router,4,10,64,0.15625,64,0
35,mbpp,encoder,3,encoder.block.3.layer.1.mlp.router,5,5,64,0.078125,64,0
35,mbpp,encoder,3,encoder.block.3.layer.1.mlp.router,6,7,64,0.109375,64,0
35,mbpp,encoder,3,encoder.block.3.layer.1.mlp.router,7,11,64,0.171875,64,0
35,mbpp,encoder,5,encoder.block.5.layer.1.mlp.router,0,11,64,0.171875,64,0
35,mbpp,encoder,5,encoder.block.5.layer.1.mlp.router,1,4,64,0.0625,64,0
35,mbpp,encoder,5,encoder.block.5.layer.1.mlp.router,2,6,64,0.09375,64,0
35,mbpp,encoder,5,encoder.block.5.layer.1.mlp.router,3,10,64,0.15625,64,0
35,mbpp,encoder,5,encoder.block.5.layer.1.mlp.router,4,8,64,0.125,64,0
35,mbpp,encoder,5,encoder.block.5.layer.1.mlp.router,5,12,64,0.1875,64,0
35,mbpp,encoder,5,encoder.block.5.layer.1.mlp.router,6,8,64,0.125,64,0
35,mbpp,encoder,5,encoder.block.5.layer.1.mlp.router,7,5,64,0.078125,64,0
35,mbpp,encoder,7,encoder.block.7.layer.1.mlp.router,0,27,64,0.421875,64,0
35,mbpp,encoder,7,encoder.block.7.layer.1.mlp.router,1,9,64,0.140625,64,0
35,mbpp,encoder,7,encoder.block.7.layer.1.mlp.router,2,6,64,0.09375,64,0
35,mbpp,encoder,7,encoder.block.7.layer.1.mlp.router,3,2,64,0.03125,64,0
35,mbpp,encoder,7,encoder.block.7.layer.1.mlp.router,4,1,64,0.015625,64,0
35,mbpp,encoder,7,encoder.block.7.layer.1.mlp.router,5,7,64,0.109375,64,0
35,mbpp,encoder,7,encoder.block.7.layer.1.mlp.router,6,4,64,0.0625,64,0
35,mbpp,encoder,7,encoder.block.7.layer.1.mlp.router,7,8,64,0.125,64,0
35,mbpp,encoder,9,encoder.block.9.layer.1.mlp.router,0,12,64,0.1875,64,0
35,mbpp,encoder,9,encoder.block.9.layer.1.mlp.router,1,6,64,0.09375,64,0
35,mbpp,encoder,9,encoder.block.9.layer.1.mlp.router,2,8,64,0.125,64,0
35,mbpp,encoder,9,encoder.block.9.layer.1.mlp.router,3,3,64,0.046875,64,0
35,mbpp,encoder,9,encoder.block.9.layer.1.mlp.router,4,15,64,0.234375,64,0
35,mbpp,encoder,9,encoder.block.9.layer.1.mlp.router,5,15,64,0.234375,64,0
35,mbpp,encoder,9,encoder.block.9.layer.1.mlp.router,6,5,64,0.078125,64,0
35,mbpp,encoder,9,encoder.block.9.layer.1.mlp.router,7,0,64,0.0,64,0
36,mbpp,decoder,1,decoder.block.1.layer.2.mlp.router,0,8,64,0.125,64,0
36,mbpp,decoder,1,decoder.block.1.layer.2.mlp.router,1,5,64,0.078125,64,0
36,mbpp,decoder,1,decoder.block.1.layer.2.mlp.router,2,6,64,0.09375,64,0
36,mbpp,decoder,1,decoder.block.1.layer.2.mlp.router,3,12,64,0.1875,64,0
36,mbpp,decoder,1,decoder.block.1.layer.2.mlp.router,4,8,64,0.125,64,0
36,mbpp,decoder,1,decoder.block.1.layer.2.mlp.router,5,4,64,0.0625,64,0
36,mbpp,decoder,1,decoder.block.1.layer.2.mlp.router,6,14,64,0.21875,64,0
36,mbpp,decoder,1,decoder.block.1.layer.2.mlp.router,7,7,64,0.109375,64,0
36,mbpp,decoder,11,decoder.block.11.layer.2.mlp.router,0,3,64,0.046875,64,0
36,mbpp,decoder,11,decoder.block.11.layer.2.mlp.router,1,14,64,0.21875,64,0
36,mbpp,decoder,11,decoder.block.11.layer.2.mlp.router,2,15,64,0.234375,64,0
36,mbpp,decoder,11,decoder.block.11.layer.2.mlp.router,3,2,64,0.03125,64,0
36,mbpp,decoder,11,decoder.block.11.layer.2.mlp.router,4,11,64,0.171875,64,0
36,mbpp,decoder,11,decoder.block.11.layer.2.mlp.router,5,2,64,0.03125,64,0
36,mbpp,decoder,11,decoder.block.11.layer.2.mlp.router,6,8,64,0.125,64,0
36,mbpp,decoder,11,decoder.block.11.layer.2.mlp.router,7,9,64,0.140625,64,0
36,mbpp,decoder,3,decoder.block.3.layer.2.mlp.router,0,9,64,0.140625,64,0
36,mbpp,decoder,3,decoder.block.3.layer.2.mlp.router,1,4,64,0.0625,64,0
36,mbpp,decoder,3,decoder.block.3.layer.2.mlp.router,2,6,64,0.09375,64,0
36,mbpp,decoder,3,decoder.block.3.layer.2.mlp.router,3,17,64,0.265625,64,0
36,mbpp,decoder,3,decoder.block.3.layer.2.mlp.router,4,3,64,0.046875,64,0
36,mbpp,decoder,3,decoder.block.3.layer.2.mlp.router,5,10,64,0.15625,64,0
36,mbpp,decoder,3,decoder.block.3.layer.2.mlp.router,6,3,64,0.046875,64,0
36,mbpp,decoder,3,decoder.block.3.layer.2.mlp.router,7,12,64,0.1875,64,0
36,mbpp,decoder,5,decoder.block.5.layer.2.mlp.router,0,5,64,0.078125,64,0
36,mbpp,decoder,5,decoder.block.5.layer.2.mlp.router,1,7,64,0.109375,64,0
36,mbpp,decoder,5,decoder.block.5.layer.2.mlp.router,2,17,64,0.265625,64,0
36,mbpp,decoder,5,decoder.block.5.layer.2.mlp.router,3,12,64,0.1875,64,0
36,mbpp,decoder,5,decoder.block.5.layer.2.mlp.router,4,2,64,0.03125,64,0
36,mbpp,decoder,5,decoder.block.5.layer.2.mlp.router,5,12,64,0.1875,64,0
36,mbpp,decoder,5,decoder.block.5.layer.2.mlp.router,6,4,64,0.0625,64,0
36,mbpp,decoder,5,decoder.block.5.layer.2.mlp.router,7,5,64,0.078125,64,0
36,mbpp,decoder,7,decoder.block.7.layer.2.mlp.router,0,3,64,0.046875,64,0
36,mbpp,decoder,7,decoder.block.7.layer.2.mlp.router,1,2,64,0.03125,64,0
36,mbpp,decoder,7,decoder.block.7.layer.2.mlp.router,2,8,64,0.125,64,0
36,mbpp,decoder,7,decoder.block.7.layer.2.mlp.router,3,20,64,0.3125,64,0
36,mbpp,decoder,7,decoder.block.7.layer.2.mlp.router,4,0,64,0.0,64,0
36,mbpp,decoder,7,decoder.block.7.layer.2.mlp.router,5,5,64,0.078125,64,0
36,mbpp,decoder,7,decoder.block.7.layer.2.mlp.router,6,8,64,0.125,64,0
36,mbpp,decoder,7,decoder.block.7.layer.2.mlp.router,7,18,64,0.28125,64,0
36,mbpp,decoder,9,decoder.block.9.layer.2.mlp.router,0,10,64,0.15625,64,0
36,mbpp,decoder,9,decoder.block.9.layer.2.mlp.router,1,28,64,0.4375,64,0
36,mbpp,decoder,9,decoder.block.9.layer.2.mlp.router,2,6,64,0.09375,64,0
36,mbpp,decoder,9,decoder.block.9.layer.2.mlp.router,3,9,64,0.140625,64,0
36,mbpp,decoder,9,decoder.block.9.layer.2.mlp.router,4,6,64,0.09375,64,0
36,mbpp,decoder,9,decoder.block.9.layer.2.mlp.router,5,1,64,0.015625,64,0
36,mbpp,decoder,9,decoder.block.9.layer.2.mlp.router,6,4,64,0.0625,64,0
36,mbpp,decoder,9,decoder.block.9.layer.2.mlp.router,7,0,64,0.0,64,0
36,mbpp,encoder,1,encoder.block.1.layer.1.mlp.router,0,9,64,0.140625,64,0
36,mbpp,encoder,1,encoder.block.1.layer.1.mlp.router,1,9,64,0.140625,64,0
36,mbpp,encoder,1,encoder.block.1.layer.1.mlp.router,2,9,64,0.140625,64,0
36,mbpp,encoder,1,encoder.block.1.layer.1.mlp.router,3,5,64,0.078125,64,0
36,mbpp,encoder,1,encoder.block.1.layer.1.mlp.router,4,6,64,0.09375,64,0
36,mbpp,encoder,1,encoder.block.1.layer.1.mlp.router,5,9,64,0.140625,64,0
36,mbpp,encoder,1,encoder.block.1.layer.1.mlp.router,6,9,64,0.140625,64,0
36,mbpp,encoder,1,encoder.block.1.layer.1.mlp.router,7,8,64,0.125,64,0
36,mbpp,encoder,11,encoder.block.11.layer.1.mlp.router,0,0,64,0.0,64,0
36,mbpp,encoder,11,encoder.block.11.layer.1.mlp.router,1,5,64,0.078125,64,0
36,mbpp,encoder,11,encoder.block.11.layer.1.mlp.router,2,3,64,0.046875,64,0
36,mbpp,encoder,11,encoder.block.11.layer.1.mlp.router,3,3,64,0.046875,64,0
36,mbpp,encoder,11,encoder.block.11.layer.1.mlp.router,4,29,64,0.453125,64,0
36,mbpp,encoder,11,encoder.block.11.layer.1.mlp.router,5,2,64,0.03125,64,0
36,mbpp,encoder,11,encoder.block.11.layer.1.mlp.router,6,0,64,0.0,64,0
36,mbpp,encoder,11,encoder.block.11.layer.1.mlp.router,7,22,64,0.34375,64,0
36,mbpp,encoder,3,encoder.block.3.layer.1.mlp.router,0,14,64,0.21875,64,0
36,mbpp,encoder,3,encoder.block.3.layer.1.mlp.router,1,9,64,0.140625,64,0
36,mbpp,encoder,3,encoder.block.3.layer.1.mlp.router,2,9,64,0.140625,64,0
36,mbpp,encoder,3,encoder.block.3.layer.1.mlp.router,3,6,64,0.09375,64,0
36,mbpp,encoder,3,encoder.block.3.layer.1.mlp.router,4,8,64,0.125,64,0
36,mbpp,encoder,3,encoder.block.3.layer.1.mlp.router,5,7,64,0.109375,64,0
36,mbpp,encoder,3,encoder.block.3.layer.1.mlp.router,6,5,64,0.078125,64,0
36,mbpp,encoder,3,encoder.block.3.layer.1.mlp.router,7,6,64,0.09375,64,0
36,mbpp,encoder,5,encoder.block.5.layer.1.mlp.router,0,8,64,0.125,64,0
36,mbpp,encoder,5,encoder.block.5.layer.1.mlp.router,1,4,64,0.0625,64,0
36,mbpp,encoder,5,encoder.block.5.layer.1.mlp.router,2,9,64,0.140625,64,0
36,mbpp,encoder,5,encoder.block.5.layer.1.mlp.router,3,6,64,0.09375,64,0
36,mbpp,encoder,5,encoder.block.5.layer.1.mlp.router,4,12,64,0.1875,64,0
36,mbpp,encoder,5,encoder.block.5.layer.1.mlp.router,5,7,64,0.109375,64,0
36,mbpp,encoder,5,encoder.block.5.layer.1.mlp.router,6,13,64,0.203125,64,0
36,mbpp,encoder,5,encoder.block.5.layer.1.mlp.router,7,5,64,0.078125,64,0
36,mbpp,encoder,7,encoder.block.7.layer.1.mlp.router,0,28,64,0.4375,64,0
36,mbpp,encoder,7,encoder.block.7.layer.1.mlp.router,1,13,64,0.203125,64,0
36,mbpp,encoder,7,encoder.block.7.layer.1.mlp.router,2,6,64,0.09375,64,0
36,mbpp,encoder,7,encoder.block.7.layer.1.mlp.router,3,2,64,0.03125,64,0
36,mbpp,encoder,7,encoder.block.7.layer.1.mlp.router,4,0,64,0.0,64,0
36,mbpp,encoder,7,encoder.block.7.layer.1.mlp.router,5,5,64,0.078125,64,0
36,mbpp,encoder,7,encoder.block.7.layer.1.mlp.router,6,3,64,0.046875,64,0
36,mbpp,encoder,7,encoder.block.7.layer.1.mlp.router,7,7,64,0.109375,64,0
36,mbpp,encoder,9,encoder.block.9.layer.1.mlp.router,0,15,64,0.234375,64,0
36,mbpp,encoder,9,encoder.block.9.layer.1.mlp.router,1,5,64,0.078125,64,0
36,mbpp,encoder,9,encoder.block.9.layer.1.mlp.router,2,7,64,0.109375,64,0
36,mbpp,encoder,9,encoder.block.9.layer.1.mlp.router,3,5,64,0.078125,64,0
36,mbpp,encoder,9,encoder.block.9.layer.1.mlp.router,4,12,64,0.1875,64,0
36,mbpp,encoder,9,encoder.block.9.layer.1.mlp.router,5,11,64,0.171875,64,0
36,mbpp,encoder,9,encoder.block.9.layer.1.mlp.router,6,9,64,0.140625,64,0
36,mbpp,encoder,9,encoder.block.9.layer.1.mlp.router,7,0,64,0.0,64,0
37,mbpp,decoder,1,decoder.block.1.layer.2.mlp.router,0,2,64,0.03125,64,0
37,mbpp,decoder,1,decoder.block.1.layer.2.mlp.router,1,9,64,0.140625,64,0
37,mbpp,decoder,1,decoder.block.1.layer.2.mlp.router,2,4,64,0.0625,64,0
37,mbpp,decoder,1,decoder.block.1.layer.2.mlp.router,3,11,64,0.171875,64,0
37,mbpp,decoder,1,decoder.block.1.layer.2.mlp.router,4,8,64,0.125,64,0
37,mbpp,decoder,1,decoder.block.1.layer.2.mlp.router,5,9,64,0.140625,64,0
37,mbpp,decoder,1,decoder.block.1.layer.2.mlp.router,6,12,64,0.1875,64,0
37,mbpp,decoder,1,decoder.block.1.layer.2.mlp.router,7,9,64,0.140625,64,0
37,mbpp,decoder,11,decoder.block.11.layer.2.mlp.router,0,1,64,0.015625,64,0
37,mbpp,decoder,11,decoder.block.11.layer.2.mlp.router,1,19,64,0.296875,64,0
37,mbpp,decoder,11,decoder.block.11.layer.2.mlp.router,2,7,64,0.109375,64,0
37,mbpp,decoder,11,decoder.block.11.layer.2.mlp.router,3,0,64,0.0,64,0
37,mbpp,decoder,11,decoder.block.11.layer.2.mlp.router,4,18,64,0.28125,64,0
37,mbpp,decoder,11,decoder.block.11.layer.2.mlp.router,5,2,64,0.03125,64,0
37,mbpp,decoder,11,decoder.block.11.layer.2.mlp.router,6,8,64,0.125,64,0
37,mbpp,decoder,11,decoder.block.11.layer.2.mlp.router,7,9,64,0.140625,64,0
37,mbpp,decoder,3,decoder.block.3.layer.2.mlp.router,0,12,64,0.1875,64,0
37,mbpp,decoder,3,decoder.block.3.layer.2.mlp.router,1,10,64,0.15625,64,0
37,mbpp,decoder,3,decoder.block.3.layer.2.mlp.router,2,3,64,0.046875,64,0
37,mbpp,decoder,3,decoder.block.3.layer.2.mlp.router,3,12,64,0.1875,64,0
37,mbpp,decoder,3,decoder.block.3.layer.2.mlp.router,4,5,64,0.078125,64,0
37,mbpp,decoder,3,decoder.block.3.layer.2.mlp.router,5,10,64,0.15625,64,0
37,mbpp,decoder,3,decoder.block.3.layer.2.mlp.router,6,5,64,0.078125,64,0
37,mbpp,decoder,3,decoder.block.3.layer.2.mlp.router,7,7,64,0.109375,64,0
37,mbpp,decoder,5,decoder.block.5.layer.2.mlp.router,0,3,64,0.046875,64,0
37,mbpp,decoder,5,decoder.block.5.layer.2.mlp.router,1,6,64,0.09375,64,0
37,mbpp,decoder,5,decoder.block.5.layer.2.mlp.router,2,17,64,0.265625,64,0
37,mbpp,decoder,5,decoder.block.5.layer.2.mlp.router,3,15,64,0.234375,64,0
37,mbpp,decoder,5,decoder.block.5.layer.2.mlp.router,4,5,64,0.078125,64,0
37,mbpp,decoder,5,decoder.block.5.layer.2.mlp.router,5,13,64,0.203125,64,0
37,mbpp,decoder,5,decoder.block.5.layer.2.mlp.router,6,2,64,0.03125,64,0
37,mbpp,decoder,5,decoder.block.5.layer.2.mlp.router,7,3,64,0.046875,64,0
37,mbpp,decoder,7,decoder.block.7.layer.2.mlp.router,0,2,64,0.03125,64,0
37,mbpp,decoder,7,decoder.block.7.layer.2.mlp.router,1,4,64,0.0625,64,0
37,mbpp,decoder,7,decoder.block.7.layer.2.mlp.router,2,9,64,0.140625,64,0
37,mbpp,decoder,7,decoder.block.7.layer.2.mlp.router,3,20,64,0.3125,64,0
37,mbpp,decoder,7,decoder.block.7.layer.2.mlp.router,4,1,64,0.015625,64,0
37,mbpp,decoder,7,decoder.block.7.layer.2.mlp.router,5,4,64,0.0625,64,0
37,mbpp,decoder,7,decoder.block.7.layer.2.mlp.router,6,10,64,0.15625,64,0
37,mbpp,decoder,7,decoder.block.7.layer.2.mlp.router,7,14,64,0.21875,64,0
37,mbpp,decoder,9,decoder.block.9.layer.2.mlp.router,0,15,64,0.234375,64,0
37,mbpp,decoder,9,decoder.block.9.layer.2.mlp.router,1,22,64,0.34375,64,0
37,mbpp,decoder,9,decoder.block.9.layer.2.mlp.router,2,8,64,0.125,64,0
37,mbpp,decoder,9,decoder.block.9.layer.2.mlp.router,3,10,64,0.15625,64,0
37,mbpp,decoder,9,decoder.block.9.layer.2.mlp.router,4,7,64,0.109375,64,0
37,mbpp,decoder,9,decoder.block.9.layer.2.mlp.router,5,0,64,0.0,64,0
37,mbpp,decoder,9,decoder.block.9.layer.2.mlp.router,6,2,64,0.03125,64,0
37,mbpp,decoder,9,decoder.block.9.layer.2.mlp.router,7,0,64,0.0,64,0
37,mbpp,encoder,1,encoder.block.1.layer.1.mlp.router,0,6,64,0.09375,64,0
37,mbpp,encoder,1,encoder.block.1.layer.1.mlp.router,1,14,64,0.21875,64,0
37,mbpp,encoder,1,encoder.block.1.layer.1.mlp.router,2,13,64,0.203125,64,0
37,mbpp,encoder,1,encoder.block.1.layer.1.mlp.router,3,3,64,0.046875,64,0
37,mbpp,encoder,1,encoder.block.1.layer.1.mlp.router,4,8,64,0.125,64,0
37,mbpp,encoder,1,encoder.block.1.layer.1.mlp.router,5,9,64,0.140625,64,0
37,mbpp,encoder,1,encoder.block.1.layer.1.mlp.router,6,6,64,0.09375,64,0
37,mbpp,encoder,1,encoder.block.1.layer.1.mlp.router,7,5,64,0.078125,64,0
37,mbpp,encoder,11,encoder.block.11.layer.1.mlp.router,0,0,64,0.0,64,0
37,mbpp,encoder,11,encoder.block.11.layer.1.mlp.router,1,4,64,0.0625,64,0
37,mbpp,encoder,11,encoder.block.11.layer.1.mlp.router,2,2,64,0.03125,64,0
37,mbpp,encoder,11,encoder.block.11.layer.1.mlp.router,3,2,64,0.03125,64,0
37,mbpp,encoder,11,encoder.block.11.layer.1.mlp.router,4,29,64,0.453125,64,0
37,mbpp,encoder,11,encoder.block.11.layer.1.mlp.router,5,2,64,0.03125,64,0
37,mbpp,encoder,11,encoder.block.11.layer.1.mlp.router,6,2,64,0.03125,64,0
37,mbpp,encoder,11,encoder.block.11.layer.1.mlp.router,7,23,64,0.359375,64,0
37,mbpp,encoder,3,encoder.block.3.layer.1.mlp.router,0,10,64,0.15625,64,0
37,mbpp,encoder,3,encoder.block.3.layer.1.mlp.router,1,3,64,0.046875,64,0
37,mbpp,encoder,3,encoder.block.3.layer.1.mlp.router,2,10,64,0.15625,64,0
37,mbpp,encoder,3,encoder.block.3.layer.1.mlp.router,3,6,64,0.09375,64,0
37,mbpp,encoder,3,encoder.block.3.layer.1.mlp.router,4,9,64,0.140625,64,0
37,mbpp,encoder,3,encoder.block.3.layer.1.mlp.router,5,10,64,0.15625,64,0
37,mbpp,encoder,3,encoder.block.3.layer.1.mlp.router,6,5,64,0.078125,64,0
37,mbpp,encoder,3,encoder.block.3.layer.1.mlp.router,7,11,64,0.171875,64,0
37,mbpp,encoder,5,encoder.block.5.layer.1.mlp.router,0,8,64,0.125,64,0
37,mbpp,encoder,5,encoder.block.5.layer.1.mlp.router,1,9,64,0.140625,64,0
37,mbpp,encoder,5,encoder.block.5.layer.1.mlp.router,2,5,64,0.078125,64,0
37,mbpp,encoder,5,encoder.block.5.layer.1.mlp.router,3,8,64,0.125,64,0
37,mbpp,encoder,5,encoder.block.5.layer.1.mlp.router,4,9,64,0.140625,64,0
37,mbpp,encoder,5,encoder.block.5.layer.1.mlp.router,5,9,64,0.140625,64,0
37,mbpp,encoder,5,encoder.block.5.layer.1.mlp.router,6,10,64,0.15625,64,0
37,mbpp,encoder,5,encoder.block.5.layer.1.mlp.router,7,6,64,0.09375,64,0
37,mbpp,encoder,7,encoder.block.7.layer.1.mlp.router,0,25,64,0.390625,64,0
37,mbpp,encoder,7,encoder.block.7.layer.1.mlp.router,1,13,64,0.203125,64,0
37,mbpp,encoder,7,encoder.block.7.layer.1.mlp.router,2,7,64,0.109375,64,0
37,mbpp,encoder,7,encoder.block.7.layer.1.mlp.router,3,2,64,0.03125,64,0
37,mbpp,encoder,7,encoder.block.7.layer.1.mlp.router,4,0,64,0.0,64,0
37,mbpp,encoder,7,encoder.block.7.layer.1.mlp.router,5,4,64,0.0625,64,0
37,mbpp,encoder,7,encoder.block.7.layer.1.mlp.router,6,4,64,0.0625,64,0
37,mbpp,encoder,7,encoder.block.7.layer.1.mlp.router,7,9,64,0.140625,64,0
37,mbpp,encoder,9,encoder.block.9.layer.1.mlp.router,0,11,64,0.171875,64,0
37,mbpp,encoder,9,encoder.block.9.layer.1.mlp.router,1,4,64,0.0625,64,0
37,mbpp,encoder,9,encoder.block.9.layer.1.mlp.router,2,8,64,0.125,64,0
37,mbpp,encoder,9,encoder.block.9.layer.1.mlp.router,3,4,64,0.0625,64,0
37,mbpp,encoder,9,encoder.block.9.layer.1.mlp.router,4,10,64,0.15625,64,0
37,mbpp,encoder,9,encoder.block.9.layer.1.mlp.router,5,18,64,0.28125,64,0
37,mbpp,encoder,9,encoder.block.9.layer.1.mlp.router,6,9,64,0.140625,64,0
37,mbpp,encoder,9,encoder.block.9.layer.1.mlp.router,7,0,64,0.0,64,0
38,mbpp,decoder,1,decoder.block.1.layer.2.mlp.router,0,8,64,0.125,64,0
38,mbpp,decoder,1,decoder.block.1.layer.2.mlp.router,1,9,64,0.140625,64,0
38,mbpp,decoder,1,decoder.block.1.layer.2.mlp.router,2,4,64,0.0625,64,0
38,mbpp,decoder,1,decoder.block.1.layer.2.mlp.router,3,14,64,0.21875,64,0
38,mbpp,decoder,1,decoder.block.1.layer.2.mlp.router,4,3,64,0.046875,64,0
38,mbpp,decoder,1,decoder.block.1.layer.2.mlp.router,5,7,64,0.109375,64,0
38,mbpp,decoder,1,decoder.block.1.layer.2.mlp.router,6,9,64,0.140625,64,0
38,mbpp,decoder,1,decoder.block.1.layer.2.mlp.router,7,10,64,0.15625,64,0
38,mbpp,decoder,11,decoder.block.11.layer.2.mlp.router,0,3,64,0.046875,64,0
38,mbpp,decoder,11,decoder.block.11.layer.2.mlp.router,1,18,64,0.28125,64,0
38,mbpp,decoder,11,decoder.block.11.layer.2.mlp.router,2,11,64,0.171875,64,0
38,mbpp,decoder,11,decoder.block.11.layer.2.mlp.router,3,0,64,0.0,64,0
38,mbpp,decoder,11,decoder.block.11.layer.2.mlp.router,4,17,64,0.265625,64,0
38,mbpp,decoder,11,decoder.block.11.layer.2.mlp.router,5,4,64,0.0625,64,0
38,mbpp,decoder,11,decoder.block.11.layer.2.mlp.router,6,3,64,0.046875,64,0
38,mbpp,decoder,11,decoder.block.11.layer.2.mlp.router,7,8,64,0.125,64,0
38,mbpp,decoder,3,decoder.block.3.layer.2.mlp.router,0,12,64,0.1875,64,0
38,mbpp,decoder,3,decoder.block.3.layer.2.mlp.router,1,7,64,0.109375,64,0
38,mbpp,decoder,3,decoder.block.3.layer.2.mlp.router,2,3,64,0.046875,64,0
38,mbpp,decoder,3,decoder.block.3.layer.2.mlp.router,3,19,64,0.296875,64,0
38,mbpp,decoder,3,decoder.block.3.layer.2.mlp.router,4,8,64,0.125,64,0
38,mbpp,decoder,3,decoder.block.3.layer.2.mlp.router,5,6,64,0.09375,64,0
38,mbpp,decoder,3,decoder.block.3.layer.2.mlp.router,6,4,64,0.0625,64,0
38,mbpp,decoder,3,decoder.block.3.layer.2.mlp.router,7,5,64,0.078125,64,0
38,mbpp,decoder,5,decoder.block.5.layer.2.mlp.router,0,5,64,0.078125,64,0
38,mbpp,decoder,5,decoder.block.5.layer.2.mlp.router,1,7,64,0.109375,64,0
38,mbpp,decoder,5,decoder.block.5.layer.2.mlp.router,2,19,64,0.296875,64,0
38,mbpp,decoder,5,decoder.block.5.layer.2.mlp.router,3,10,64,0.15625,64,0
38,mbpp,decoder,5,decoder.block.5.layer.2.mlp.router,4,3,64,0.046875,64,0
38,mbpp,decoder,5,decoder.block.5.layer.2.mlp.router,5,10,64,0.15625,64,0
38,mbpp,decoder,5,decoder.block.5.layer.2.mlp.router,6,4,64,0.0625,64,0
38,mbpp,decoder,5,decoder.block.5.layer.2.mlp.router,7,6,64,0.09375,64,0
38,mbpp,decoder,7,decoder.block.7.layer.2.mlp.router,0,2,64,0.03125,64,0
38,mbpp,decoder,7,decoder.block.7.layer.2.mlp.router,1,3,64,0.046875,64,0
38,mbpp,decoder,7,decoder.block.7.layer.2.mlp.router,2,7,64,0.109375,64,0
38,mbpp,decoder,7,decoder.block.7.layer.2.mlp.router,3,19,64,0.296875,64,0
38,mbpp,decoder,7,decoder.block.7.layer.2.mlp.router,4,0,64,0.0,64,0
38,mbpp,decoder,7,decoder.block.7.layer.2.mlp.router,5,8,64,0.125,64,0
38,mbpp,decoder,7,decoder.block.7.layer.2.mlp.router,6,11,64,0.171875,64,0
38,mbpp,decoder,7,decoder.block.7.layer.2.mlp.router,7,14,64,0.21875,64,0
38,mbpp,decoder,9,decoder.block.9.layer.2.mlp.router,0,12,64,0.1875,64,0
38,mbpp,decoder,9,decoder.block.9.layer.2.mlp.router,1,22,64,0.34375,64,0
38,mbpp,decoder,9,decoder.block.9.layer.2.mlp.router,2,8,64,0.125,64,0
38,mbpp,decoder,9,decoder.block.9.layer.2.mlp.router,3,9,64,0.140625,64,0
